,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
20,md,smoothed_depressed_5d,2021-01-13,2021-01-29,16,11.7193315,0.4883602,4337.983,state,fb-survey
21,me,smoothed_depressed_5d,2021-01-13,2021-01-29,16,14.6126761,0.7924332,1987.0,state,fb-survey
22,mi,smoothed_depressed_5d,2021-01-13,2021-01-29,16,12.7064279,0.3216356,10722.042,state,fb-survey
23,mn,smoothed_depressed_5d,2021-01-13,2021-01-29,16,12.744947,0.5103919,4268.9495,state,fb-survey
24,mo,smoothed_depressed_5d,2021-01-13,2021-01-29,16,14.5590116,0.5049215,4879.2207,state,fb-survey
25,ms,smoothed_depressed_5d,2021-01-13,2021-01-29,16,12.1654427,0.6709251,2373.8063,state,fb-survey
26,mt,smoothed_depressed_5d,2021-01-13,2021-01-29,16,14.9279055,0.9758784,1333.5047,state,fb-survey
27,nc,smoothed_depressed_5d,2021-01-13,2021-01-29,16,11.4158308,0.3220049,9753.0128,state,fb-survey
28,nd,smoothed_depressed_5d,2021-01-13,2021-01-29,16,13.105272,1.3428181,631.5462,state,fb-survey
29,ne,smoothed_depressed_5d,2021-01-13,2021-01-29,16,11.9506894,0.7486593,1877.3728,state,fb-survey
30,nh,smoothed_depressed_5d,2021-01-13,2021-01-29,16,13.1535948,0.7890057,1835.0,state,fb-survey
31,nj,smoothed_depressed_5d,2021-01-13,2021-01-29,16,10.5043494,0.4086311,5629.9989,state,fb-survey
32,nm,smoothed_depressed_5d,2021-01-13,2021-01-29,16,14.3322584,0.6786667,2665.7465,state,fb-survey
33,nv,smoothed_depressed_5d,2021-01-13,2021-01-29,16,12.3685625,0.7175572,2105.0677,state,fb-survey
34,ny,smoothed_depressed_5d,2021-01-13,2021-01-29,16,12.2487307,0.2813341,13579.9999,state,fb-survey
35,oh,smoothed_depressed_5d,2021-01-13,2021-01-29,16,14.4209309,0.3392518,10723.0026,state,fb-survey
36,ok,smoothed_depressed_5d,2021-01-13,2021-01-29,16,14.7542614,0.5566321,4059.3239,state,fb-survey
37,or,smoothed_depressed_5d,2021-01-13,2021-01-29,16,15.1649368,0.5576611,4136.9025,state,fb-survey
38,pa,smoothed_depressed_5d,2021-01-13,2021-01-29,16,13.045935,0.3141707,11493.0064,state,fb-survey
39,ri,smoothed_depressed_5d,2021-01-13,2021-01-29,16,11.26563,0.9794734,1041.9865,state,fb-survey
40,sc,smoothed_depressed_5d,2021-01-13,2021-01-29,16,10.2967075,0.402723,5695.0033,state,fb-survey
41,sd,smoothed_depressed_5d,2021-01-13,2021-01-29,16,11.0991766,1.0373396,916.969,state,fb-survey
42,tn,smoothed_depressed_5d,2021-01-13,2021-01-29,16,14.2665884,0.451059,6011.7858,state,fb-survey
43,tx,smoothed_depressed_5d,2021-01-13,2021-01-29,16,11.8266336,0.2347012,18930.7542,state,fb-survey
44,ut,smoothed_depressed_5d,2021-01-13,2021-01-29,16,14.8214621,0.681951,2714.6565,state,fb-survey
45,va,smoothed_depressed_5d,2021-01-13,2021-01-29,16,12.2429525,0.3722518,7753.4408,state,fb-survey
46,vt,smoothed_depressed_5d,2021-01-13,2021-01-29,16,13.2244456,1.1002285,948.0016,state,fb-survey
47,wa,smoothed_depressed_5d,2021-01-13,2021-01-29,16,15.4714036,0.4309739,7040.9519,state,fb-survey
48,wi,smoothed_depressed_5d,2021-01-13,2021-01-29,16,12.8959871,0.4617697,5267.9538,state,fb-survey
49,wv,smoothed_depressed_5d,2021-01-13,2021-01-29,16,15.250606,0.7315192,2415.3066,state,fb-survey
50,wy,smoothed_depressed_5d,2021-01-13,2021-01-29,16,12.6818539,1.313721,641.6245,state,fb-survey
0,ak,smoothed_depressed_5d,2021-01-14,2021-01-29,15,14.49553,1.2589488,782.0,state,fb-survey
1,al,smoothed_depressed_5d,2021-01-14,2021-01-29,15,13.1499735,0.5331347,4018.1024,state,fb-survey
2,ar,smoothed_depressed_5d,2021-01-14,2021-01-29,15,14.5012859,0.6619265,2829.74,state,fb-survey
3,az,smoothed_depressed_5d,2021-01-14,2021-01-29,15,11.7440701,0.4206175,5858.5197,state,fb-survey
4,ca,smoothed_depressed_5d,2021-01-14,2021-01-29,15,12.0295341,0.2029273,25698.3302,state,fb-survey
5,co,smoothed_depressed_5d,2021-01-14,2021-01-29,15,12.875433,0.4767809,4934.7447,state,fb-survey
6,ct,smoothed_depressed_5d,2021-01-14,2021-01-29,15,11.317184,0.5033055,3962.0,state,fb-survey
7,dc,smoothed_depressed_5d,2021-01-14,2021-01-29,15,12.9672897,1.6257431,427.0,state,fb-survey
8,de,smoothed_depressed_5d,2021-01-14,2021-01-29,15,11.8507764,0.9357499,1193.0146,state,fb-survey
9,fl,smoothed_depressed_5d,2021-01-14,2021-01-29,15,10.0664604,0.2317787,16852.0003,state,fb-survey
10,ga,smoothed_depressed_5d,2021-01-14,2021-01-29,15,11.1623511,0.3871803,6614.9449,state,fb-survey
11,hi,smoothed_depressed_5d,2021-01-14,2021-01-29,15,8.4459459,0.8643562,1035.0,state,fb-survey
12,ia,smoothed_depressed_5d,2021-01-14,2021-01-29,15,11.8272096,0.5450038,3510.8943,state,fb-survey
13,id,smoothed_depressed_5d,2021-01-14,2021-01-29,15,13.2172982,0.7844377,1864.0559,state,fb-survey
14,il,smoothed_depressed_5d,2021-01-14,2021-01-29,15,11.6379281,0.3054919,11019.0011,state,fb-survey
15,in,smoothed_depressed_5d,2021-01-14,2021-01-29,15,14.5356497,0.4539279,6029.0043,state,fb-survey
16,ks,smoothed_depressed_5d,2021-01-14,2021-01-29,15,13.9936158,0.631493,3018.0303,state,fb-survey
17,ky,smoothed_depressed_5d,2021-01-14,2021-01-29,15,14.7465173,0.5605388,4001.1999,state,fb-survey
18,la,smoothed_depressed_5d,2021-01-14,2021-01-29,15,11.921982,0.5104927,4029.3676,state,fb-survey
19,ma,smoothed_depressed_5d,2021-01-14,2021-01-29,15,13.2045112,0.4648441,5304.0165,state,fb-survey
20,md,smoothed_depressed_5d,2021-01-14,2021-01-29,15,11.5023336,0.4832438,4358.9831,state,fb-survey
21,me,smoothed_depressed_5d,2021-01-14,2021-01-29,15,14.5055499,0.7912137,1981.0,state,fb-survey
22,mi,smoothed_depressed_5d,2021-01-14,2021-01-29,15,12.6786482,0.3184227,10919.0601,state,fb-survey
23,mn,smoothed_depressed_5d,2021-01-14,2021-01-29,15,12.9721554,0.5118026,4309.8819,state,fb-survey
24,mo,smoothed_depressed_5d,2021-01-14,2021-01-29,15,14.4491651,0.501081,4923.2409,state,fb-survey
25,ms,smoothed_depressed_5d,2021-01-14,2021-01-29,15,11.505811,0.6505166,2406.1089,state,fb-survey
26,mt,smoothed_depressed_5d,2021-01-14,2021-01-29,15,13.9854981,0.948302,1337.6924,state,fb-survey
27,nc,smoothed_depressed_5d,2021-01-14,2021-01-29,15,11.4805007,0.3216947,9820.0124,state,fb-survey
28,nd,smoothed_depressed_5d,2021-01-14,2021-01-29,15,12.3569443,1.2952124,645.5749,state,fb-survey
29,ne,smoothed_depressed_5d,2021-01-14,2021-01-29,15,11.5880286,0.729057,1927.5144,state,fb-survey
30,nh,smoothed_depressed_5d,2021-01-14,2021-01-29,15,12.9180151,0.7791559,1853.0,state,fb-survey
31,nj,smoothed_depressed_5d,2021-01-14,2021-01-29,15,10.4591824,0.4059482,5682.9988,state,fb-survey
32,nm,smoothed_depressed_5d,2021-01-14,2021-01-29,15,14.2161591,0.6730551,2692.0713,state,fb-survey
33,nv,smoothed_depressed_5d,2021-01-14,2021-01-29,15,11.8466823,0.7043563,2104.993,state,fb-survey
34,ny,smoothed_depressed_5d,2021-01-14,2021-01-29,15,12.1481437,0.278265,13782.9998,state,fb-survey
35,oh,smoothed_depressed_5d,2021-01-14,2021-01-29,15,14.3937328,0.3381196,10778.0017,state,fb-survey
36,ok,smoothed_depressed_5d,2021-01-14,2021-01-29,15,14.653226,0.553385,4083.8104,state,fb-survey
37,or,smoothed_depressed_5d,2021-01-14,2021-01-29,15,15.2232314,0.5573959,4153.9017,state,fb-survey
38,pa,smoothed_depressed_5d,2021-01-14,2021-01-29,15,13.0694475,0.3125135,11633.0067,state,fb-survey
39,ri,smoothed_depressed_5d,2021-01-14,2021-01-29,15,11.6744583,0.979857,1073.9835,state,fb-survey
40,sc,smoothed_depressed_5d,2021-01-14,2021-01-29,15,10.489093,0.4050019,5724.0031,state,fb-survey
41,sd,smoothed_depressed_5d,2021-01-14,2021-01-29,15,11.5254383,1.0546151,916.828,state,fb-survey
42,tn,smoothed_depressed_5d,2021-01-14,2021-01-29,15,14.149161,0.4508212,5976.7714,state,fb-survey
43,tx,smoothed_depressed_5d,2021-01-14,2021-01-29,15,11.8600348,0.2341452,19067.2661,state,fb-survey
44,ut,smoothed_depressed_5d,2021-01-14,2021-01-29,15,14.9594751,0.6851947,2709.6566,state,fb-survey
45,va,smoothed_depressed_5d,2021-01-14,2021-01-29,15,12.1676727,0.3682166,7882.3416,state,fb-survey
46,vt,smoothed_depressed_5d,2021-01-14,2021-01-29,15,13.3160518,1.0942542,964.0015,state,fb-survey
47,wa,smoothed_depressed_5d,2021-01-14,2021-01-29,15,15.2480722,0.4274769,7071.9518,state,fb-survey
48,wi,smoothed_depressed_5d,2021-01-14,2021-01-29,15,12.4717708,0.45201,5342.9388,state,fb-survey
49,wv,smoothed_depressed_5d,2021-01-14,2021-01-29,15,15.4358727,0.7395978,2386.3059,state,fb-survey
50,wy,smoothed_depressed_5d,2021-01-14,2021-01-29,15,12.111138,1.2907272,638.925,state,fb-survey
0,ak,smoothed_depressed_5d,2021-01-15,2021-01-29,14,14.5781638,1.2437638,805.0,state,fb-survey
1,al,smoothed_depressed_5d,2021-01-15,2021-01-29,14,13.1909759,0.5377344,3960.1004,state,fb-survey
2,ar,smoothed_depressed_5d,2021-01-15,2021-01-29,14,14.1333791,0.6537254,2839.7474,state,fb-survey
3,az,smoothed_depressed_5d,2021-01-15,2021-01-29,14,11.8923807,0.4236201,5838.8736,state,fb-survey
4,ca,smoothed_depressed_5d,2021-01-15,2021-01-29,14,11.9165745,0.2025977,25572.7058,state,fb-survey
5,co,smoothed_depressed_5d,2021-01-15,2021-01-29,14,12.8134136,0.4769101,4911.8087,state,fb-survey
6,ct,smoothed_depressed_5d,2021-01-15,2021-01-29,14,11.3277268,0.5060066,3923.0,state,fb-survey
7,dc,smoothed_depressed_5d,2021-01-15,2021-01-29,14,14.665127,1.7020186,432.0,state,fb-survey
8,de,smoothed_depressed_5d,2021-01-15,2021-01-29,14,10.7292989,0.9017057,1178.0146,state,fb-survey
9,fl,smoothed_depressed_5d,2021-01-15,2021-01-29,14,9.8820256,0.2303599,16782.0004,state,fb-survey
10,ga,smoothed_depressed_5d,2021-01-15,2021-01-29,14,11.2894297,0.3884248,6637.9412,state,fb-survey
11,hi,smoothed_depressed_5d,2021-01-15,2021-01-29,14,8.6679726,0.8809885,1020.0,state,fb-survey
12,ia,smoothed_depressed_5d,2021-01-15,2021-01-29,14,12.2659776,0.5519805,3532.0172,state,fb-survey
13,id,smoothed_depressed_5d,2021-01-15,2021-01-29,14,12.5639336,0.774006,1833.6969,state,fb-survey
14,il,smoothed_depressed_5d,2021-01-15,2021-01-29,14,11.9043276,0.3085444,11016.0011,state,fb-survey
15,in,smoothed_depressed_5d,2021-01-15,2021-01-29,14,14.1913319,0.451335,5978.0047,state,fb-survey
16,ks,smoothed_depressed_5d,2021-01-15,2021-01-29,14,13.5027516,0.6260338,2980.0872,state,fb-survey
17,ky,smoothed_depressed_5d,2021-01-15,2021-01-29,14,14.3810164,0.5531413,4024.2732,state,fb-survey
18,la,smoothed_depressed_5d,2021-01-15,2021-01-29,14,11.587931,0.5039934,4033.3673,state,fb-survey
19,ma,smoothed_depressed_5d,2021-01-15,2021-01-29,14,13.1299054,0.4614285,5357.0165,state,fb-survey
20,md,smoothed_depressed_5d,2021-01-15,2021-01-29,14,11.5092542,0.484483,4338.9832,state,fb-survey
21,me,smoothed_depressed_5d,2021-01-15,2021-01-29,14,14.1962944,0.7811964,1996.0,state,fb-survey
22,mi,smoothed_depressed_5d,2021-01-15,2021-01-29,14,12.5633311,0.3179239,10868.0616,state,fb-survey
23,mn,smoothed_depressed_5d,2021-01-15,2021-01-29,14,13.0948286,0.5165928,4264.3105,state,fb-survey
24,mo,smoothed_depressed_5d,2021-01-15,2021-01-29,14,14.2228264,0.4981021,4917.2348,state,fb-survey
25,ms,smoothed_depressed_5d,2021-01-15,2021-01-29,14,11.512595,0.6508334,2404.9997,state,fb-survey
26,mt,smoothed_depressed_5d,2021-01-15,2021-01-29,14,14.3407777,0.9601789,1332.4242,state,fb-survey
27,nc,smoothed_depressed_5d,2021-01-15,2021-01-29,14,11.6617036,0.3252857,9736.0122,state,fb-survey
28,nd,smoothed_depressed_5d,2021-01-15,2021-01-29,14,13.0142082,1.3261909,643.6562,state,fb-survey
29,ne,smoothed_depressed_5d,2021-01-15,2021-01-29,14,11.1558683,0.7198731,1912.583,state,fb-survey
30,nh,smoothed_depressed_5d,2021-01-15,2021-01-29,14,12.6962642,0.7748873,1846.0,state,fb-survey
31,nj,smoothed_depressed_5d,2021-01-15,2021-01-29,14,10.0226402,0.3963364,5740.999,state,fb-survey
32,nm,smoothed_depressed_5d,2021-01-15,2021-01-29,14,13.9640471,0.6650061,2716.6892,state,fb-survey
33,nv,smoothed_depressed_5d,2021-01-15,2021-01-29,14,12.4671533,0.7272795,2063.1729,state,fb-survey
34,ny,smoothed_depressed_5d,2021-01-15,2021-01-29,14,12.169907,0.2784796,13783.0002,state,fb-survey
35,oh,smoothed_depressed_5d,2021-01-15,2021-01-29,14,14.1743532,0.335016,10839.0029,state,fb-survey
36,ok,smoothed_depressed_5d,2021-01-15,2021-01-29,14,14.1074587,0.5431914,4106.7526,state,fb-survey
37,or,smoothed_depressed_5d,2021-01-15,2021-01-29,14,15.1649161,0.554075,4190.6216,state,fb-survey
38,pa,smoothed_depressed_5d,2021-01-15,2021-01-29,14,13.1275261,0.3133855,11612.0068,state,fb-survey
39,ri,smoothed_depressed_5d,2021-01-15,2021-01-29,14,11.2591321,0.9587444,1086.9835,state,fb-survey
40,sc,smoothed_depressed_5d,2021-01-15,2021-01-29,14,10.2967095,0.402723,5695.0032,state,fb-survey
41,sd,smoothed_depressed_5d,2021-01-15,2021-01-29,14,11.6290513,1.0601468,914.3696,state,fb-survey
42,tn,smoothed_depressed_5d,2021-01-15,2021-01-29,14,14.4510757,0.4584644,5881.7088,state,fb-survey
43,tx,smoothed_depressed_5d,2021-01-15,2021-01-29,14,11.9423054,0.2356074,18944.265,state,fb-survey
44,ut,smoothed_depressed_5d,2021-01-15,2021-01-29,14,14.381513,0.6796528,2665.6179,state,fb-survey
45,va,smoothed_depressed_5d,2021-01-15,2021-01-29,14,11.9723726,0.364728,7922.4779,state,fb-survey
46,vt,smoothed_depressed_5d,2021-01-15,2021-01-29,14,13.378095,1.0947057,967.0018,state,fb-survey
47,wa,smoothed_depressed_5d,2021-01-15,2021-01-29,14,15.3212985,0.4271708,7109.9508,state,fb-survey
48,wi,smoothed_depressed_5d,2021-01-15,2021-01-29,14,12.2210247,0.4465815,5378.9392,state,fb-survey
49,wv,smoothed_depressed_5d,2021-01-15,2021-01-29,14,15.3715602,0.7348035,2409.3051,state,fb-survey
50,wy,smoothed_depressed_5d,2021-01-15,2021-01-29,14,13.9347431,1.3829786,627.041,state,fb-survey
0,ak,smoothed_depressed_5d,2021-01-16,2021-01-29,13,14.1544118,1.2210293,815.0,state,fb-survey
1,al,smoothed_depressed_5d,2021-01-16,2021-01-29,13,12.7955487,0.5357803,3887.0857,state,fb-survey
2,ar,smoothed_depressed_5d,2021-01-16,2021-01-29,13,14.015328,0.6487096,2863.6743,state,fb-survey
3,az,smoothed_depressed_5d,2021-01-16,2021-01-29,13,11.6110597,0.4228717,5739.2168,state,fb-survey
4,ca,smoothed_depressed_5d,2021-01-16,2021-01-29,13,11.8905528,0.2032888,25351.1408,state,fb-survey
5,co,smoothed_depressed_5d,2021-01-16,2021-01-29,13,13.0848444,0.4809349,4916.9003,state,fb-survey
6,ct,smoothed_depressed_5d,2021-01-16,2021-01-29,13,11.4172219,0.5091748,3901.0,state,fb-survey
7,dc,smoothed_depressed_5d,2021-01-16,2021-01-29,13,15.1972158,1.7312223,430.0,state,fb-survey
8,de,smoothed_depressed_5d,2021-01-16,2021-01-29,13,10.8078161,0.9007829,1188.0219,state,fb-survey
9,fl,smoothed_depressed_5d,2021-01-16,2021-01-29,13,9.7506552,0.2288472,16803.0,state,fb-survey
10,ga,smoothed_depressed_5d,2021-01-16,2021-01-29,13,11.4659591,0.3915026,6622.95,state,fb-survey
11,hi,smoothed_depressed_5d,2021-01-16,2021-01-29,13,7.9310345,0.8485991,1014.0,state,fb-survey
12,ia,smoothed_depressed_5d,2021-01-16,2021-01-29,13,12.2125885,0.5510139,3531.139,state,fb-survey
13,id,smoothed_depressed_5d,2021-01-16,2021-01-29,13,12.0015954,0.7515788,1869.6688,state,fb-survey
14,il,smoothed_depressed_5d,2021-01-16,2021-01-29,13,11.8008485,0.3079261,10977.0225,state,fb-survey
15,in,smoothed_depressed_5d,2021-01-16,2021-01-29,13,13.8450052,0.4454276,6012.0039,state,fb-survey
16,ks,smoothed_depressed_5d,2021-01-16,2021-01-29,13,13.2722693,0.6215955,2979.1166,state,fb-survey
17,ky,smoothed_depressed_5d,2021-01-16,2021-01-29,13,14.3099046,0.5501592,4051.2646,state,fb-survey
18,la,smoothed_depressed_5d,2021-01-16,2021-01-29,13,11.3519826,0.4975926,4064.3674,state,fb-survey
19,ma,smoothed_depressed_5d,2021-01-16,2021-01-29,13,13.1444289,0.4652193,5275.0185,state,fb-survey
20,md,smoothed_depressed_5d,2021-01-16,2021-01-29,13,11.3889721,0.4802293,4375.9762,state,fb-survey
21,me,smoothed_depressed_5d,2021-01-16,2021-01-29,13,14.6841066,0.7865498,2025.0,state,fb-survey
22,mi,smoothed_depressed_5d,2021-01-16,2021-01-29,13,12.5963561,0.3180035,10887.0615,state,fb-survey
23,mn,smoothed_depressed_5d,2021-01-16,2021-01-29,13,12.7837901,0.5084192,4313.3324,state,fb-survey
24,mo,smoothed_depressed_5d,2021-01-16,2021-01-29,13,14.6052072,0.5049692,4891.1312,state,fb-survey
25,ms,smoothed_depressed_5d,2021-01-16,2021-01-29,13,11.7043362,0.6516053,2433.9796,state,fb-survey
26,mt,smoothed_depressed_5d,2021-01-16,2021-01-29,13,14.1114612,0.9504418,1341.7022,state,fb-survey
27,nc,smoothed_depressed_5d,2021-01-16,2021-01-29,13,11.6581161,0.3251922,9739.0119,state,fb-survey
28,nd,smoothed_depressed_5d,2021-01-16,2021-01-29,13,11.7316159,1.2448082,668.2795,state,fb-survey
29,ne,smoothed_depressed_5d,2021-01-16,2021-01-29,13,11.1561524,0.7199005,1912.4796,state,fb-survey
30,nh,smoothed_depressed_5d,2021-01-16,2021-01-29,13,12.9521277,0.7746156,1879.0,state,fb-survey
31,nj,smoothed_depressed_5d,2021-01-16,2021-01-29,13,10.2078244,0.4001273,5724.9988,state,fb-survey
32,nm,smoothed_depressed_5d,2021-01-16,2021-01-29,13,14.2814442,0.6936542,2544.2566,state,fb-survey
33,nv,smoothed_depressed_5d,2021-01-16,2021-01-29,13,13.082926,0.7489627,2027.1671,state,fb-survey
34,ny,smoothed_depressed_5d,2021-01-16,2021-01-29,13,11.871964,0.2754258,13792.0009,state,fb-survey
35,oh,smoothed_depressed_5d,2021-01-16,2021-01-29,13,13.994638,0.3335107,10821.0041,state,fb-survey
36,ok,smoothed_depressed_5d,2021-01-16,2021-01-29,13,13.7586289,0.5345365,4152.7533,state,fb-survey
37,or,smoothed_depressed_5d,2021-01-16,2021-01-29,13,15.4255324,0.560533,4152.1889,state,fb-survey
38,pa,smoothed_depressed_5d,2021-01-16,2021-01-29,13,13.0537602,0.312475,11624.0075,state,fb-survey
39,ri,smoothed_depressed_5d,2021-01-16,2021-01-29,13,12.031082,0.9844855,1091.9815,state,fb-survey
40,sc,smoothed_depressed_5d,2021-01-16,2021-01-29,13,10.3798213,0.4016965,5765.0029,state,fb-survey
41,sd,smoothed_depressed_5d,2021-01-16,2021-01-29,13,10.0923882,1.0060049,896.5824,state,fb-survey
42,tn,smoothed_depressed_5d,2021-01-16,2021-01-29,13,14.4224732,0.4589854,5858.7051,state,fb-survey
43,tx,smoothed_depressed_5d,2021-01-16,2021-01-29,13,11.875106,0.2358877,18807.2641,state,fb-survey
44,ut,smoothed_depressed_5d,2021-01-16,2021-01-29,13,14.4649972,0.6771116,2698.6203,state,fb-survey
45,va,smoothed_depressed_5d,2021-01-16,2021-01-29,13,11.6452665,0.3591798,7975.4538,state,fb-survey
46,vt,smoothed_depressed_5d,2021-01-16,2021-01-29,13,14.0104081,1.1208274,959.0013,state,fb-survey
47,wa,smoothed_depressed_5d,2021-01-16,2021-01-29,13,15.4046612,0.4283011,7103.9547,state,fb-survey
48,wi,smoothed_depressed_5d,2021-01-16,2021-01-29,13,12.154276,0.4453227,5383.9378,state,fb-survey
49,wv,smoothed_depressed_5d,2021-01-16,2021-01-29,13,15.1130759,0.7324523,2391.3052,state,fb-survey
50,wy,smoothed_depressed_5d,2021-01-16,2021-01-29,13,14.4787125,1.4007985,631.0341,state,fb-survey
0,ak,smoothed_depressed_5d,2021-01-17,2021-01-29,12,12.9289216,1.1752745,815.0,state,fb-survey
1,al,smoothed_depressed_5d,2021-01-17,2021-01-29,12,12.9641795,0.5358897,3929.0929,state,fb-survey
2,ar,smoothed_depressed_5d,2021-01-17,2021-01-29,12,14.5673164,0.6606716,2851.2309,state,fb-survey
3,az,smoothed_depressed_5d,2021-01-17,2021-01-29,12,11.6653179,0.4256767,5686.8004,state,fb-survey
4,ca,smoothed_depressed_5d,2021-01-17,2021-01-29,12,12.090808,0.2057284,25113.1437,state,fb-survey
5,co,smoothed_depressed_5d,2021-01-17,2021-01-29,12,13.2473187,0.4883533,4818.841,state,fb-survey
6,ct,smoothed_depressed_5d,2021-01-17,2021-01-29,12,11.3268192,0.5082613,3888.0,state,fb-survey
7,dc,smoothed_depressed_5d,2021-01-17,2021-01-29,12,14.8960739,1.7130452,432.0,state,fb-survey
8,de,smoothed_depressed_5d,2021-01-17,2021-01-29,12,10.3381051,0.8848043,1184.0073,state,fb-survey
9,fl,smoothed_depressed_5d,2021-01-17,2021-01-29,12,9.8246759,0.2298594,16768.0,state,fb-survey
10,ga,smoothed_depressed_5d,2021-01-17,2021-01-29,12,11.4959658,0.3927199,6596.9415,state,fb-survey
11,hi,smoothed_depressed_5d,2021-01-17,2021-01-29,12,7.0800781,0.8019285,1023.0,state,fb-survey
12,ia,smoothed_depressed_5d,2021-01-17,2021-01-29,12,11.8635183,0.5452413,3517.157,state,fb-survey
13,id,smoothed_depressed_5d,2021-01-17,2021-01-29,12,11.8031607,0.7570429,1816.3954,state,fb-survey
14,il,smoothed_depressed_5d,2021-01-17,2021-01-29,12,11.950321,0.3104855,10915.0223,state,fb-survey
15,in,smoothed_depressed_5d,2021-01-17,2021-01-29,12,13.7739018,0.4443918,6014.0037,state,fb-survey
16,ks,smoothed_depressed_5d,2021-01-17,2021-01-29,12,13.0808619,0.6277608,2885.1164,state,fb-survey
17,ky,smoothed_depressed_5d,2021-01-17,2021-01-29,12,13.962261,0.5425775,4080.5739,state,fb-survey
18,la,smoothed_depressed_5d,2021-01-17,2021-01-29,12,11.3464114,0.4984454,4048.7377,state,fb-survey
19,ma,smoothed_depressed_5d,2021-01-17,2021-01-29,12,13.0207286,0.4641913,5256.0215,state,fb-survey
20,md,smoothed_depressed_5d,2021-01-17,2021-01-29,12,11.1637753,0.4795807,4311.9908,state,fb-survey
21,me,smoothed_depressed_5d,2021-01-17,2021-01-29,12,14.2335766,0.7709309,2054.0,state,fb-survey
22,mi,smoothed_depressed_5d,2021-01-17,2021-01-29,12,12.763061,0.319928,10878.0446,state,fb-survey
23,mn,smoothed_depressed_5d,2021-01-17,2021-01-29,12,12.4187776,0.5008781,4335.3664,state,fb-survey
24,mo,smoothed_depressed_5d,2021-01-17,2021-01-29,12,14.2286019,0.4982896,4915.1977,state,fb-survey
25,ms,smoothed_depressed_5d,2021-01-17,2021-01-29,12,11.4833612,0.6446416,2446.0048,state,fb-survey
26,mt,smoothed_depressed_5d,2021-01-17,2021-01-29,12,13.2936437,0.9374941,1311.4686,state,fb-survey
27,nc,smoothed_depressed_5d,2021-01-17,2021-01-29,12,11.7866679,0.3261066,9777.0111,state,fb-survey
28,nd,smoothed_depressed_5d,2021-01-17,2021-01-29,12,12.8855859,1.3005412,663.6605,state,fb-survey
29,ne,smoothed_depressed_5d,2021-01-17,2021-01-29,12,10.8641172,0.7140125,1899.483,state,fb-survey
30,nh,smoothed_depressed_5d,2021-01-17,2021-01-29,12,12.8816283,0.7755047,1866.0,state,fb-survey
31,nj,smoothed_depressed_5d,2021-01-17,2021-01-29,12,10.0945535,0.3986746,5709.9985,state,fb-survey
32,nm,smoothed_depressed_5d,2021-01-17,2021-01-29,12,14.5670753,0.7255755,2363.9181,state,fb-survey
33,nv,smoothed_depressed_5d,2021-01-17,2021-01-29,12,13.0188247,0.7555954,1983.4372,state,fb-survey
34,ny,smoothed_depressed_5d,2021-01-17,2021-01-29,12,11.9435131,0.2770579,13701.0011,state,fb-survey
35,oh,smoothed_depressed_5d,2021-01-17,2021-01-29,12,14.071075,0.3354049,10748.0039,state,fb-survey
36,ok,smoothed_depressed_5d,2021-01-17,2021-01-29,12,13.8085998,0.5377363,4115.996,state,fb-survey
37,or,smoothed_depressed_5d,2021-01-17,2021-01-29,12,15.7360947,0.5646312,4159.1904,state,fb-survey
38,pa,smoothed_depressed_5d,2021-01-17,2021-01-29,12,12.8467069,0.3120245,11500.0073,state,fb-survey
39,ri,smoothed_depressed_5d,2021-01-17,2021-01-29,12,12.0276577,0.9879916,1083.9785,state,fb-survey
40,sc,smoothed_depressed_5d,2021-01-17,2021-01-29,12,10.6649501,0.4056846,5789.0027,state,fb-survey
41,sd,smoothed_depressed_5d,2021-01-17,2021-01-29,12,9.8600443,0.9902455,906.3803,state,fb-survey
42,tn,smoothed_depressed_5d,2021-01-17,2021-01-29,12,14.2596082,0.4583212,5820.4054,state,fb-survey
43,tx,smoothed_depressed_5d,2021-01-17,2021-01-29,12,11.7882832,0.2365667,18581.0214,state,fb-survey
44,ut,smoothed_depressed_5d,2021-01-17,2021-01-29,12,14.8695078,0.6856733,2692.4476,state,fb-survey
45,va,smoothed_depressed_5d,2021-01-17,2021-01-29,12,11.8689436,0.3581791,8153.4342,state,fb-survey
46,vt,smoothed_depressed_5d,2021-01-17,2021-01-29,12,14.748192,1.1373333,972.0013,state,fb-survey
47,wa,smoothed_depressed_5d,2021-01-17,2021-01-29,12,15.0168664,0.4233377,7120.9532,state,fb-survey
48,wi,smoothed_depressed_5d,2021-01-17,2021-01-29,12,12.1102876,0.4458706,5353.9554,state,fb-survey
49,wv,smoothed_depressed_5d,2021-01-17,2021-01-29,12,15.8837697,0.7488978,2382.2554,state,fb-survey
50,wy,smoothed_depressed_5d,2021-01-17,2021-01-29,12,14.7572852,1.4255312,619.028,state,fb-survey
0,ak,smoothed_depressed_5d,2021-01-18,2021-01-29,11,12.1489621,1.1422637,818.0,state,fb-survey
1,al,smoothed_depressed_5d,2021-01-18,2021-01-29,11,12.9059204,0.5362983,3908.092,state,fb-survey
2,ar,smoothed_depressed_5d,2021-01-18,2021-01-29,11,14.3173797,0.6518546,2887.0536,state,fb-survey
3,az,smoothed_depressed_5d,2021-01-18,2021-01-29,11,11.7411786,0.4308671,5581.9148,state,fb-survey
