,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
24,mo,smoothed_anxious_5d,2021-01-14,2021-01-29,15,20.0052989,0.5674328,4970.2409,state,fb-survey
25,ms,smoothed_anxious_5d,2021-01-14,2021-01-29,15,16.6465485,0.7508319,2461.2876,state,fb-survey
26,mt,smoothed_anxious_5d,2021-01-14,2021-01-29,15,19.6374302,1.0773304,1359.6923,state,fb-survey
27,nc,smoothed_anxious_5d,2021-01-14,2021-01-29,15,17.520549,0.3806568,9973.0128,state,fb-survey
28,nd,smoothed_anxious_5d,2021-01-14,2021-01-29,15,18.3033396,1.5184037,648.5749,state,fb-survey
29,ne,smoothed_anxious_5d,2021-01-14,2021-01-29,15,16.0754557,0.8306212,1955.4478,state,fb-survey
30,nh,smoothed_anxious_5d,2021-01-14,2021-01-29,15,20.1871658,0.9284732,1869.0,state,fb-survey
31,nj,smoothed_anxious_5d,2021-01-14,2021-01-29,15,16.5577154,0.4875628,5811.9988,state,fb-survey
32,nm,smoothed_anxious_5d,2021-01-14,2021-01-29,15,20.2705509,0.7701114,2725.067,state,fb-survey
33,nv,smoothed_anxious_5d,2021-01-14,2021-01-29,15,18.0861918,0.8320433,2139.993,state,fb-survey
34,ny,smoothed_anxious_5d,2021-01-14,2021-01-29,15,18.5669522,0.3282546,14032.0,state,fb-survey
35,oh,smoothed_anxious_5d,2021-01-14,2021-01-29,15,19.9678313,0.3832686,10879.0018,state,fb-survey
36,ok,smoothed_anxious_5d,2021-01-14,2021-01-29,15,20.4496965,0.6273199,4133.8105,state,fb-survey
37,or,smoothed_anxious_5d,2021-01-14,2021-01-29,15,22.3169588,0.6424821,4199.9017,state,fb-survey
38,pa,smoothed_anxious_5d,2021-01-14,2021-01-29,15,19.3431881,0.3641104,11768.0067,state,fb-survey
39,ri,smoothed_anxious_5d,2021-01-14,2021-01-29,15,20.5235068,1.2244303,1087.983,state,fb-survey
40,sc,smoothed_anxious_5d,2021-01-14,2021-01-29,15,16.1630956,0.4823575,5824.0036,state,fb-survey
41,sd,smoothed_anxious_5d,2021-01-14,2021-01-29,15,16.8071537,1.2288795,925.8946,state,fb-survey
42,tn,smoothed_anxious_5d,2021-01-14,2021-01-29,15,19.7733969,0.5113533,6066.7713,state,fb-survey
43,tx,smoothed_anxious_5d,2021-01-14,2021-01-29,15,17.2353953,0.2708134,19450.2701,state,fb-survey
44,ut,smoothed_anxious_5d,2021-01-14,2021-01-29,15,20.614357,0.7744097,2728.7907,state,fb-survey
45,va,smoothed_anxious_5d,2021-01-14,2021-01-29,15,18.3090205,0.432154,8008.701,state,fb-survey
46,vt,smoothed_anxious_5d,2021-01-14,2021-01-29,15,19.7435696,1.2754779,974.0015,state,fb-survey
47,wa,smoothed_anxious_5d,2021-01-14,2021-01-29,15,21.232624,0.4837767,7145.9518,state,fb-survey
48,wi,smoothed_anxious_5d,2021-01-14,2021-01-29,15,17.2027164,0.5132048,5407.9388,state,fb-survey
49,wv,smoothed_anxious_5d,2021-01-14,2021-01-29,15,20.9204712,0.8276214,2415.306,state,fb-survey
50,wy,smoothed_anxious_5d,2021-01-14,2021-01-29,15,15.9192453,1.4428772,642.925,state,fb-survey
0,ak,smoothed_anxious_5d,2021-01-15,2021-01-29,14,20.0859951,1.4051182,813.0,state,fb-survey
1,al,smoothed_anxious_5d,2021-01-15,2021-01-29,14,18.6417094,0.6126242,4041.0966,state,fb-survey
2,ar,smoothed_anxious_5d,2021-01-15,2021-01-29,14,20.0603874,0.7451968,2887.7483,state,fb-survey
3,az,smoothed_anxious_5d,2021-01-15,2021-01-29,14,18.12491,0.5007235,5918.7734,state,fb-survey
4,ca,smoothed_anxious_5d,2021-01-15,2021-01-29,14,19.2517778,0.2440857,26092.7086,state,fb-survey
5,co,smoothed_anxious_5d,2021-01-15,2021-01-29,14,19.0041198,0.5565821,4968.8087,state,fb-survey
6,ct,smoothed_anxious_5d,2021-01-15,2021-01-29,14,18.6264699,0.6158772,3996.0,state,fb-survey
7,dc,smoothed_anxious_5d,2021-01-15,2021-01-29,14,29.8627002,2.1917742,436.0,state,fb-survey
8,de,smoothed_anxious_5d,2021-01-15,2021-01-29,14,16.6805002,1.0784315,1195.0073,state,fb-survey
9,fl,smoothed_anxious_5d,2021-01-15,2021-01-29,14,15.9625365,0.2797903,17136.0001,state,fb-survey
10,ga,smoothed_anxious_5d,2021-01-15,2021-01-29,14,17.0784068,0.4577393,6758.9397,state,fb-survey
11,hi,smoothed_anxious_5d,2021-01-15,2021-01-29,14,13.14258,1.0527498,1030.0,state,fb-survey
12,ia,smoothed_anxious_5d,2021-01-15,2021-01-29,14,16.5778276,0.6227477,3566.0289,state,fb-survey
13,id,smoothed_anxious_5d,2021-01-15,2021-01-29,14,19.5940167,0.9214089,1855.6969,state,fb-survey
14,il,smoothed_anxious_5d,2021-01-15,2021-01-29,14,17.7838463,0.3619914,11158.0011,state,fb-survey
15,in,smoothed_anxious_5d,2021-01-15,2021-01-29,14,19.1013976,0.5048046,6064.0049,state,fb-survey
16,ks,smoothed_anxious_5d,2021-01-15,2021-01-29,14,18.2581537,0.703676,3014.0869,state,fb-survey
17,ky,smoothed_anxious_5d,2021-01-15,2021-01-29,14,19.1469453,0.6172481,4063.2765,state,fb-survey
18,la,smoothed_anxious_5d,2021-01-15,2021-01-29,14,16.8438035,0.5841768,4104.3673,state,fb-survey
19,ma,smoothed_anxious_5d,2021-01-15,2021-01-29,14,20.3228975,0.5466374,5419.017,state,fb-survey
20,md,smoothed_anxious_5d,2021-01-15,2021-01-29,14,18.5860037,0.5851686,4418.9905,state,fb-survey
21,me,smoothed_anxious_5d,2021-01-15,2021-01-29,14,21.1872827,0.9110072,2012.0,state,fb-survey
22,mi,smoothed_anxious_5d,2021-01-15,2021-01-29,14,17.9727148,0.3665239,10974.0615,state,fb-survey
23,mn,smoothed_anxious_5d,2021-01-15,2021-01-29,14,18.8429729,0.5966795,4295.2987,state,fb-survey
24,mo,smoothed_anxious_5d,2021-01-15,2021-01-29,14,19.8439372,0.5665653,4955.2347,state,fb-survey
25,ms,smoothed_anxious_5d,2021-01-15,2021-01-29,14,16.6637265,0.7514638,2459.1784,state,fb-survey
26,mt,smoothed_anxious_5d,2021-01-15,2021-01-29,14,19.8021875,1.0832305,1353.4241,state,fb-survey
27,nc,smoothed_anxious_5d,2021-01-15,2021-01-29,14,17.7936078,0.3845214,9893.0126,state,fb-survey
28,nd,smoothed_anxious_5d,2021-01-15,2021-01-29,14,16.8582094,1.4677572,650.6125,state,fb-survey
29,ne,smoothed_anxious_5d,2021-01-15,2021-01-29,14,15.3829188,0.8192225,1939.5147,state,fb-survey
30,nh,smoothed_anxious_5d,2021-01-15,2021-01-29,14,19.6945338,0.9208862,1865.0,state,fb-survey
31,nj,smoothed_anxious_5d,2021-01-15,2021-01-29,14,16.0358067,0.4791765,5863.999,state,fb-survey
32,nm,smoothed_anxious_5d,2021-01-15,2021-01-29,14,19.8234101,0.760553,2747.685,state,fb-survey
33,nv,smoothed_anxious_5d,2021-01-15,2021-01-29,14,18.5029859,0.8479592,2097.17,state,fb-survey
34,ny,smoothed_anxious_5d,2021-01-15,2021-01-29,14,18.6354258,0.3288852,14018.0003,state,fb-survey
35,oh,smoothed_anxious_5d,2021-01-15,2021-01-29,14,19.6057795,0.3797122,10932.0032,state,fb-survey
36,ok,smoothed_anxious_5d,2021-01-15,2021-01-29,14,20.0372682,0.6210732,4153.7525,state,fb-survey
37,or,smoothed_anxious_5d,2021-01-15,2021-01-29,14,21.8978579,0.6355138,4234.6216,state,fb-survey
38,pa,smoothed_anxious_5d,2021-01-15,2021-01-29,14,19.1082506,0.3628511,11740.0068,state,fb-survey
39,ri,smoothed_anxious_5d,2021-01-15,2021-01-29,14,20.6441932,1.2198263,1100.983,state,fb-survey
40,sc,smoothed_anxious_5d,2021-01-15,2021-01-29,14,16.0134756,0.4819153,5791.0037,state,fb-survey
41,sd,smoothed_anxious_5d,2021-01-15,2021-01-29,14,17.3083562,1.2469562,920.4815,state,fb-survey
42,tn,smoothed_anxious_5d,2021-01-15,2021-01-29,14,19.8136029,0.5157155,5973.7054,state,fb-survey
43,tx,smoothed_anxious_5d,2021-01-15,2021-01-29,14,17.2208969,0.2715833,19327.2691,state,fb-survey
44,ut,smoothed_anxious_5d,2021-01-15,2021-01-29,14,19.9980987,0.7715297,2687.7181,state,fb-survey
45,va,smoothed_anxious_5d,2021-01-15,2021-01-29,14,18.2543031,0.4309497,8034.8373,state,fb-survey
46,vt,smoothed_anxious_5d,2021-01-15,2021-01-29,14,20.3987661,1.2891818,977.0018,state,fb-survey
47,wa,smoothed_anxious_5d,2021-01-15,2021-01-29,14,21.0603185,0.4813272,7175.9508,state,fb-survey
48,wi,smoothed_anxious_5d,2021-01-15,2021-01-29,14,17.0428499,0.5094737,5446.9392,state,fb-survey
49,wv,smoothed_anxious_5d,2021-01-15,2021-01-29,14,20.6751293,0.8208075,2434.3052,state,fb-survey
50,wy,smoothed_anxious_5d,2021-01-15,2021-01-29,14,16.9853295,1.4936257,632.041,state,fb-survey
0,ak,smoothed_anxious_5d,2021-01-16,2021-01-29,13,20.2784504,1.3998396,825.0,state,fb-survey
1,al,smoothed_anxious_5d,2021-01-16,2021-01-29,13,18.2491956,0.6130882,3969.0802,state,fb-survey
2,ar,smoothed_anxious_5d,2021-01-16,2021-01-29,13,19.6755335,0.7371223,2908.6751,state,fb-survey
3,az,smoothed_anxious_5d,2021-01-16,2021-01-29,13,17.6934027,0.5002155,5820.1166,state,fb-survey
4,ca,smoothed_anxious_5d,2021-01-16,2021-01-29,13,19.1169836,0.244435,25879.1436,state,fb-survey
5,co,smoothed_anxious_5d,2021-01-16,2021-01-29,13,19.1493263,0.5579737,4972.9003,state,fb-survey
6,ct,smoothed_anxious_5d,2021-01-16,2021-01-29,13,18.5516373,0.6170094,3969.0,state,fb-survey
7,dc,smoothed_anxious_5d,2021-01-16,2021-01-29,13,29.6082949,2.1939337,433.0,state,fb-survey
8,de,smoothed_anxious_5d,2021-01-16,2021-01-29,13,16.8737592,1.0788942,1205.0146,state,fb-survey
9,fl,smoothed_anxious_5d,2021-01-16,2021-01-29,13,15.677865,0.277713,17140.9999,state,fb-survey
10,ga,smoothed_anxious_5d,2021-01-16,2021-01-29,13,17.1766172,0.4597004,6731.9503,state,fb-survey
11,hi,smoothed_anxious_5d,2021-01-16,2021-01-29,13,12.8292683,1.0450482,1024.0,state,fb-survey
12,ia,smoothed_anxious_5d,2021-01-16,2021-01-29,13,16.7414574,0.6256286,3561.1391,state,fb-survey
13,id,smoothed_anxious_5d,2021-01-16,2021-01-29,13,19.3796347,0.908809,1891.6688,state,fb-survey
14,il,smoothed_anxious_5d,2021-01-16,2021-01-29,13,17.6636868,0.3617272,11115.0225,state,fb-survey
15,in,smoothed_anxious_5d,2021-01-16,2021-01-29,13,18.6567176,0.4989486,6096.0039,state,fb-survey
16,ks,smoothed_anxious_5d,2021-01-16,2021-01-29,13,17.8872181,0.6979507,3015.1163,state,fb-survey
17,ky,smoothed_anxious_5d,2021-01-16,2021-01-29,13,19.4558382,0.6188894,4091.2678,state,fb-survey
18,la,smoothed_anxious_5d,2021-01-16,2021-01-29,13,16.6087341,0.578934,4132.3674,state,fb-survey
19,ma,smoothed_anxious_5d,2021-01-16,2021-01-29,13,20.4255928,0.5520615,5333.019,state,fb-survey
20,md,smoothed_anxious_5d,2021-01-16,2021-01-29,13,18.6070612,0.5829237,4456.9834,state,fb-survey
21,me,smoothed_anxious_5d,2021-01-16,2021-01-29,13,21.1519608,0.9044033,2039.0,state,fb-survey
22,mi,smoothed_anxious_5d,2021-01-16,2021-01-29,13,17.9352176,0.365659,11008.0613,state,fb-survey
23,mn,smoothed_anxious_5d,2021-01-16,2021-01-29,13,18.695929,0.5914502,4345.3323,state,fb-survey
24,mo,smoothed_anxious_5d,2021-01-16,2021-01-29,13,19.7051835,0.5668514,4924.131,state,fb-survey
25,ms,smoothed_anxious_5d,2021-01-16,2021-01-29,13,17.3275132,0.7590742,2486.1584,state,fb-survey
26,mt,smoothed_anxious_5d,2021-01-16,2021-01-29,13,18.8481152,1.0606238,1359.7021,state,fb-survey
27,nc,smoothed_anxious_5d,2021-01-16,2021-01-29,13,17.6010088,0.3827664,9899.0121,state,fb-survey
28,nd,smoothed_anxious_5d,2021-01-16,2021-01-29,13,14.9389358,1.3687839,678.2358,state,fb-survey
29,ne,smoothed_anxious_5d,2021-01-16,2021-01-29,13,14.0516447,0.7879101,1945.4113,state,fb-survey
30,nh,smoothed_anxious_5d,2021-01-16,2021-01-29,13,19.3079768,0.9074509,1892.0,state,fb-survey
31,nj,smoothed_anxious_5d,2021-01-16,2021-01-29,13,15.8592963,0.4779709,5840.9988,state,fb-survey
32,nm,smoothed_anxious_5d,2021-01-16,2021-01-29,13,19.5114251,0.7815185,2571.2524,state,fb-survey
33,nv,smoothed_anxious_5d,2021-01-16,2021-01-29,13,18.2749076,0.8508214,2063.1642,state,fb-survey
34,ny,smoothed_anxious_5d,2021-01-16,2021-01-29,13,18.3422468,0.3268052,14024.001,state,fb-survey
35,oh,smoothed_anxious_5d,2021-01-16,2021-01-29,13,19.2666845,0.3773799,10922.0044,state,fb-survey
36,ok,smoothed_anxious_5d,2021-01-16,2021-01-29,13,20.1464999,0.6192155,4195.7533,state,fb-survey
37,or,smoothed_anxious_5d,2021-01-16,2021-01-29,13,21.4210511,0.6332023,4198.1889,state,fb-survey
38,pa,smoothed_anxious_5d,2021-01-16,2021-01-29,13,18.9834077,0.3617271,11754.0075,state,fb-survey
39,ri,smoothed_anxious_5d,2021-01-16,2021-01-29,13,21.0549144,1.2248224,1107.981,state,fb-survey
40,sc,smoothed_anxious_5d,2021-01-16,2021-01-29,13,15.9354829,0.4782459,5857.0032,state,fb-survey
41,sd,smoothed_anxious_5d,2021-01-16,2021-01-29,13,16.7562015,1.2423757,903.6943,state,fb-survey
42,tn,smoothed_anxious_5d,2021-01-16,2021-01-29,13,19.6384539,0.5147677,5955.7016,state,fb-survey
43,tx,smoothed_anxious_5d,2021-01-16,2021-01-29,13,17.1898707,0.2722925,19199.2683,state,fb-survey
44,ut,smoothed_anxious_5d,2021-01-16,2021-01-29,13,20.027467,0.7668354,2723.7205,state,fb-survey
45,va,smoothed_anxious_5d,2021-01-16,2021-01-29,13,17.7641742,0.4251647,8081.4945,state,fb-survey
46,vt,smoothed_anxious_5d,2021-01-16,2021-01-29,13,21.0824666,1.3103439,969.0013,state,fb-survey
47,wa,smoothed_anxious_5d,2021-01-16,2021-01-29,13,20.6956361,0.4783758,7171.9547,state,fb-survey
48,wi,smoothed_anxious_5d,2021-01-16,2021-01-29,13,16.7220298,0.5060489,5437.9378,state,fb-survey
49,wv,smoothed_anxious_5d,2021-01-16,2021-01-29,13,20.3753053,0.8185612,2421.3053,state,fb-survey
50,wy,smoothed_anxious_5d,2021-01-16,2021-01-29,13,18.8490493,1.5544544,633.0341,state,fb-survey
0,ak,smoothed_anxious_5d,2021-01-17,2021-01-29,12,19.4813028,1.3763922,828.0,state,fb-survey
1,al,smoothed_anxious_5d,2021-01-17,2021-01-29,12,18.2372067,0.6097897,4010.0874,state,fb-survey
2,ar,smoothed_anxious_5d,2021-01-17,2021-01-29,12,20.0985884,0.7457945,2887.2317,state,fb-survey
3,az,smoothed_anxious_5d,2021-01-17,2021-01-29,12,17.4744791,0.499942,5769.7002,state,fb-survey
4,ca,smoothed_anxious_5d,2021-01-17,2021-01-29,12,19.0167631,0.2451696,25621.1465,state,fb-survey
5,co,smoothed_anxious_5d,2021-01-17,2021-01-29,12,19.0432038,0.5620744,4879.841,state,fb-survey
6,ct,smoothed_anxious_5d,2021-01-17,2021-01-29,12,17.6463137,0.606862,3946.0,state,fb-survey
7,dc,smoothed_anxious_5d,2021-01-17,2021-01-29,12,28.5550459,2.1656216,435.0,state,fb-survey
8,de,smoothed_anxious_5d,2021-01-17,2021-01-29,12,16.2488566,1.066694,1196.0073,state,fb-survey
9,fl,smoothed_anxious_5d,2021-01-17,2021-01-29,12,15.2340532,0.2748907,17089.0001,state,fb-survey
10,ga,smoothed_anxious_5d,2021-01-17,2021-01-29,12,17.2673226,0.4612775,6713.942,state,fb-survey
11,hi,smoothed_anxious_5d,2021-01-17,2021-01-29,12,11.8816683,1.0082152,1030.0,state,fb-survey
12,ia,smoothed_anxious_5d,2021-01-17,2021-01-29,12,16.1077078,0.6173038,3546.1571,state,fb-survey
13,id,smoothed_anxious_5d,2021-01-17,2021-01-29,12,18.730024,0.9099442,1838.3954,state,fb-survey
14,il,smoothed_anxious_5d,2021-01-17,2021-01-29,12,17.5802403,0.3620495,11054.0224,state,fb-survey
15,in,smoothed_anxious_5d,2021-01-17,2021-01-29,12,18.4046552,0.4962525,6098.0037,state,fb-survey
16,ks,smoothed_anxious_5d,2021-01-17,2021-01-29,12,17.4240454,0.7015817,2923.116,state,fb-survey
17,ky,smoothed_anxious_5d,2021-01-17,2021-01-29,12,19.4973977,0.6169589,4123.5771,state,fb-survey
18,la,smoothed_anxious_5d,2021-01-17,2021-01-29,12,17.0153973,0.5853015,4121.7377,state,fb-survey
19,ma,smoothed_anxious_5d,2021-01-17,2021-01-29,12,20.3066221,0.5517946,5315.022,state,fb-survey
20,md,smoothed_anxious_5d,2021-01-17,2021-01-29,12,18.1601971,0.5807263,4406.9907,state,fb-survey
21,me,smoothed_anxious_5d,2021-01-17,2021-01-29,12,20.4116223,0.8871739,2064.0,state,fb-survey
22,mi,smoothed_anxious_5d,2021-01-17,2021-01-29,12,17.5792878,0.363061,10992.0443,state,fb-survey
23,mn,smoothed_anxious_5d,2021-01-17,2021-01-29,12,18.2432443,0.584521,4365.4147,state,fb-survey
24,mo,smoothed_anxious_5d,2021-01-17,2021-01-29,12,19.3473595,0.5612771,4953.1975,state,fb-survey
25,ms,smoothed_anxious_5d,2021-01-17,2021-01-29,12,16.7040157,0.7467431,2495.1836,state,fb-survey
26,mt,smoothed_anxious_5d,2021-01-17,2021-01-29,12,17.9235134,1.0519181,1329.4685,state,fb-survey
27,nc,smoothed_anxious_5d,2021-01-17,2021-01-29,12,17.6603871,0.3827132,9928.0111,state,fb-survey
28,nd,smoothed_anxious_5d,2021-01-17,2021-01-29,12,15.5879369,1.3955531,675.6168,state,fb-survey
29,ne,smoothed_anxious_5d,2021-01-17,2021-01-29,12,13.3771907,0.7745703,1931.4147,state,fb-survey
30,nh,smoothed_anxious_5d,2021-01-17,2021-01-29,12,18.8263409,0.901116,1882.0,state,fb-survey
31,nj,smoothed_anxious_5d,2021-01-17,2021-01-29,12,15.9137743,0.4794577,5820.9985,state,fb-survey
32,nm,smoothed_anxious_5d,2021-01-17,2021-01-29,12,19.7222997,0.8130763,2394.9138,state,fb-survey
33,nv,smoothed_anxious_5d,2021-01-17,2021-01-29,12,17.7611478,0.8508918,2017.4343,state,fb-survey
34,ny,smoothed_anxious_5d,2021-01-17,2021-01-29,12,18.375917,0.3281039,13933.0012,state,fb-survey
35,oh,smoothed_anxious_5d,2021-01-17,2021-01-29,12,18.9688554,0.376367,10851.0043,state,fb-survey
36,ok,smoothed_anxious_5d,2021-01-17,2021-01-29,12,19.8292326,0.6184024,4156.996,state,fb-survey
37,or,smoothed_anxious_5d,2021-01-17,2021-01-29,12,21.2700689,0.6307469,4209.1904,state,fb-survey
38,pa,smoothed_anxious_5d,2021-01-17,2021-01-29,12,18.451816,0.359666,11632.0073,state,fb-survey
39,ri,smoothed_anxious_5d,2021-01-17,2021-01-29,12,20.427661,1.2167282,1097.978,state,fb-survey
40,sc,smoothed_anxious_5d,2021-01-17,2021-01-29,12,15.402297,0.4708224,5878.003,state,fb-survey
41,sd,smoothed_anxious_5d,2021-01-17,2021-01-29,12,14.8126062,1.1746943,914.4439,state,fb-survey
42,tn,smoothed_anxious_5d,2021-01-17,2021-01-29,12,19.6877075,0.517007,5915.4019,state,fb-survey
43,tx,smoothed_anxious_5d,2021-01-17,2021-01-29,12,16.7096933,0.2708402,18973.0257,state,fb-survey
44,ut,smoothed_anxious_5d,2021-01-17,2021-01-29,12,20.4819728,0.7743013,2716.5478,state,fb-survey
45,va,smoothed_anxious_5d,2021-01-17,2021-01-29,12,18.0659194,0.4233578,8258.6588,state,fb-survey
46,vt,smoothed_anxious_5d,2021-01-17,2021-01-29,12,21.4140307,1.3090785,982.0013,state,fb-survey
47,wa,smoothed_anxious_5d,2021-01-17,2021-01-29,12,20.1821197,0.4733041,7190.9532,state,fb-survey
48,wi,smoothed_anxious_5d,2021-01-17,2021-01-29,12,16.780729,0.5079256,5412.9555,state,fb-survey
49,wv,smoothed_anxious_5d,2021-01-17,2021-01-29,12,20.7417656,0.825531,2412.2555,state,fb-survey
50,wy,smoothed_anxious_5d,2021-01-17,2021-01-29,12,19.1794751,1.5786077,622.028,state,fb-survey
0,ak,smoothed_anxious_5d,2021-01-18,2021-01-29,11,19.6514423,1.3784333,831.0,state,fb-survey
1,al,smoothed_anxious_5d,2021-01-18,2021-01-29,11,17.9710072,0.6081302,3986.0865,state,fb-survey
2,ar,smoothed_anxious_5d,2021-01-18,2021-01-29,11,19.9549625,0.739221,2923.0536,state,fb-survey
3,az,smoothed_anxious_5d,2021-01-18,2021-01-29,11,17.4671647,0.5045059,5663.9148,state,fb-survey
4,ca,smoothed_anxious_5d,2021-01-18,2021-01-29,11,18.5866702,0.2426879,25692.1756,state,fb-survey
5,co,smoothed_anxious_5d,2021-01-18,2021-01-29,11,18.8638713,0.5598116,4883.8393,state,fb-survey
6,ct,smoothed_anxious_5d,2021-01-18,2021-01-29,11,17.3225405,0.597325,4014.0,state,fb-survey
7,dc,smoothed_anxious_5d,2021-01-18,2021-01-29,11,27.3696682,2.172965,421.0,state,fb-survey
8,de,smoothed_anxious_5d,2021-01-18,2021-01-29,11,15.2505426,1.0483495,1176.0073,state,fb-survey
9,fl,smoothed_anxious_5d,2021-01-18,2021-01-29,11,14.9451756,0.2722897,17144.9999,state,fb-survey
10,ga,smoothed_anxious_5d,2021-01-18,2021-01-29,11,16.6223527,0.4522579,6775.945,state,fb-survey
11,hi,smoothed_anxious_5d,2021-01-18,2021-01-29,11,12.5236295,1.0180591,1057.0,state,fb-survey
12,ia,smoothed_anxious_5d,2021-01-18,2021-01-29,11,15.7922221,0.6106398,3566.3599,state,fb-survey
13,id,smoothed_anxious_5d,2021-01-18,2021-01-29,11,18.0081048,0.8944885,1845.3953,state,fb-survey
14,il,smoothed_anxious_5d,2021-01-18,2021-01-29,11,16.9091513,0.3552634,11132.0218,state,fb-survey
15,in,smoothed_anxious_5d,2021-01-18,2021-01-29,11,18.3954553,0.4975866,6063.0005,state,fb-survey
16,ks,smoothed_anxious_5d,2021-01-18,2021-01-29,11,17.4323527,0.6950904,2979.0877,state,fb-survey
17,ky,smoothed_anxious_5d,2021-01-18,2021-01-29,11,19.6262271,0.6190008,4116.8852,state,fb-survey
18,la,smoothed_anxious_5d,2021-01-18,2021-01-29,11,17.150493,0.5886301,4100.9229,state,fb-survey
19,ma,smoothed_anxious_5d,2021-01-18,2021-01-29,11,19.4946895,0.5410112,5362.0195,state,fb-survey
20,md,smoothed_anxious_5d,2021-01-18,2021-01-29,11,17.6623985,0.5737352,4417.991,state,fb-survey
21,me,smoothed_anxious_5d,2021-01-18,2021-01-29,11,20.2025163,0.876122,2100.2234,state,fb-survey
22,mi,smoothed_anxious_5d,2021-01-18,2021-01-29,11,17.5518737,0.3600483,11163.0451,state,fb-survey
23,mn,smoothed_anxious_5d,2021-01-18,2021-01-29,11,17.5247763,0.5748891,4373.2858,state,fb-survey
24,mo,smoothed_anxious_5d,2021-01-18,2021-01-29,11,18.898415,0.5535428,5002.1,state,fb-survey
25,ms,smoothed_anxious_5d,2021-01-18,2021-01-29,11,15.8409097,0.7161542,2599.3696,state,fb-survey
26,mt,smoothed_anxious_5d,2021-01-18,2021-01-29,11,17.1952625,1.0288125,1345.2144,state,fb-survey
27,nc,smoothed_anxious_5d,2021-01-18,2021-01-29,11,17.6479337,0.3805239,10037.0114,state,fb-survey
28,nd,smoothed_anxious_5d,2021-01-18,2021-01-29,11,15.0410319,1.344523,706.8876,state,fb-survey
29,ne,smoothed_anxious_5d,2021-01-18,2021-01-29,11,12.980786,0.7637458,1936.5044,state,fb-survey
30,nh,smoothed_anxious_5d,2021-01-18,2021-01-29,11,18.6013408,0.8915767,1904.7766,state,fb-survey
31,nj,smoothed_anxious_5d,2021-01-18,2021-01-29,11,15.7216061,0.4757516,5853.9985,state,fb-survey
32,nm,smoothed_anxious_5d,2021-01-18,2021-01-29,11,19.3496784,0.8445715,2187.7971,state,fb-survey
33,nv,smoothed_anxious_5d,2021-01-18,2021-01-29,11,17.7003226,0.8518677,2007.4052,state,fb-survey
34,ny,smoothed_anxious_5d,2021-01-18,2021-01-29,11,18.0017205,0.3252212,13956.0004,state,fb-survey
35,oh,smoothed_anxious_5d,2021-01-18,2021-01-29,11,18.7807271,0.3727045,10981.0061,state,fb-survey
36,ok,smoothed_anxious_5d,2021-01-18,2021-01-29,11,19.4976835,0.6172304,4119.9952,state,fb-survey
37,or,smoothed_anxious_5d,2021-01-18,2021-01-29,11,20.7560272,0.6227469,4241.1861,state,fb-survey
38,pa,smoothed_anxious_5d,2021-01-18,2021-01-29,11,17.8803109,0.3540601,11713.0077,state,fb-survey
39,ri,smoothed_anxious_5d,2021-01-18,2021-01-29,11,19.2477658,1.1733409,1128.9805,state,fb-survey
40,sc,smoothed_anxious_5d,2021-01-18,2021-01-29,11,15.4594857,0.4703375,5908.0038,state,fb-survey
41,sd,smoothed_anxious_5d,2021-01-18,2021-01-29,11,15.601098,1.1967412,919.3724,state,fb-survey
42,tn,smoothed_anxious_5d,2021-01-18,2021-01-29,11,19.7277453,0.51572,5954.0845,state,fb-survey
43,tx,smoothed_anxious_5d,2021-01-18,2021-01-29,11,16.4196731,0.268086,19095.0282,state,fb-survey
44,ut,smoothed_anxious_5d,2021-01-18,2021-01-29,11,19.9280145,0.7615389,2751.4428,state,fb-survey
45,va,smoothed_anxious_5d,2021-01-18,2021-01-29,11,17.4403865,0.4150142,8359.8382,state,fb-survey
46,vt,smoothed_anxious_5d,2021-01-18,2021-01-29,11,21.1616043,1.2988073,989.0015,state,fb-survey
47,wa,smoothed_anxious_5d,2021-01-18,2021-01-29,11,20.2389049,0.474958,7155.9579,state,fb-survey
48,wi,smoothed_anxious_5d,2021-01-18,2021-01-29,11,16.5153293,0.5006883,5499.9554,state,fb-survey
49,wv,smoothed_anxious_5d,2021-01-18,2021-01-29,11,20.9093972,0.8288429,2407.2545,state,fb-survey
50,wy,smoothed_anxious_5d,2021-01-18,2021-01-29,11,17.8250588,1.5598037,602.0471,state,fb-survey
0,ak,smoothed_anxious_5d,2021-01-19,2021-01-29,10,19.1401649,1.3509564,848.0,state,fb-survey
1,al,smoothed_anxious_5d,2021-01-19,2021-01-29,10,17.7871897,0.6068321,3971.0901,state,fb-survey
2,ar,smoothed_anxious_5d,2021-01-19,2021-01-29,10,19.8710659,0.739675,2910.2389,state,fb-survey
3,az,smoothed_anxious_5d,2021-01-19,2021-01-29,10,17.4251633,0.5039303,5666.0918,state,fb-survey
4,ca,smoothed_anxious_5d,2021-01-19,2021-01-29,10,18.3709702,0.2422008,25563.806,state,fb-survey
5,co,smoothed_anxious_5d,2021-01-19,2021-01-29,10,18.8529957,0.5604304,4870.9032,state,fb-survey
6,ct,smoothed_anxious_5d,2021-01-19,2021-01-29,10,17.0915842,0.5923161,4039.0,state,fb-survey
7,dc,smoothed_anxious_5d,2021-01-19,2021-01-29,10,24.9430524,2.0674413,438.0,state,fb-survey
